match_id,match_name,sport,competition,datetime,market,selection,odds,bookmaker
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzeli gola / regulaminowy czas,benvenuti t. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzeli gola / regulaminowy czas,cevoli m. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzeli gola / regulaminowy czas,fabbri f. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzeli gola / regulaminowy czas,pasolini m. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzeli gola / regulaminowy czas,riccardi a. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzeli gola / regulaminowy czas,rossi d. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzeli gola / regulaminowy czas,valentini g. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,dzeko e. (bih),3.50,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,demirovic e. (bih),3.75,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,kulenovic l. (bih),4.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,bazdar s. (bih),4.50,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,hajradinovic h. (bih),6.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,gigovic a. (bih),7.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,memic a. (bih),7.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,kulasin e. (bih),8.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,basic i. (bih),11.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,bicakcic e. (bih),11.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,huseinbasic d. (bih),11.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,katic n. (bih),11.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,saric d. (bih),12.50,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,sunjic i. (bih),12.50,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,burnic d. (bih),15.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,dedic a. (bih),15.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,tahirovic b. (bih),15.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,omerovic n. (bih),17.50,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,radeljic s. (bih),17.50,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,barisic a.l. (bih),25.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,muharemovic t. (bih),25.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,malic a. (bih),35.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,benvenuti g. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,benvenuti t. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,berardi f. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,capicchioni l. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,cevoli m. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,contadini a. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,fabbri f. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,giacopetti n. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,golinucci a. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,mujakic n. (bih),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,mularoni m. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,nanni n. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,pasolini m. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,riccardi a. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,rossi d. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,santi s. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,sensoli n. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,valentini g. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,valli casadei m. (smr),40.00,STS
BOSA07061500,Bośnia i Hercegowina - San Marino,Piłka Nożna,Międzynarodowe,2025-06-07T15:00:00,zawodnik - strzelec pierwszego gola / regulaminowy czas,zannoni s. (smr),40.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,mecz,malta,2.70,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,mecz,x,2.75,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,mecz,litwa,2.95,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,mecz,1x,1.38,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,mecz,x2,1.45,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,mecz,12,1.44,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,zakład bez remisu,malta,1.80,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,zakład bez remisu,litwa,1.98,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba goli,- 0.5,5.75,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba goli,+ 0.5,1.14,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba goli,- 1.5,2.30,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba goli,+ 1.5,1.60,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba goli,- 2.5,1.42,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba goli,+ 2.5,2.85,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba goli,- 3.5,1.14,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba goli,+ 3.5,5.60,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba goli,- 4.5,1.03,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba goli,+ 4.5,13.50,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba goli,- 5.5,1.01,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba goli,+ 5.5,32.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,1. drużyna strzeli gola,tak,1.48,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,1. drużyna strzeli gola,nie,2.55,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,2. drużyna strzeli gola,tak,1.53,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,2. drużyna strzeli gola,nie,2.40,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,obie drużyny strzelą gola,tak,2.25,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,obie drużyny strzelą gola,nie,1.62,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,1. drużyna - liczba goli,- 0.5,2.55,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,1. drużyna - liczba goli,+ 0.5,1.48,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,1. drużyna - liczba goli,- 1.5,1.32,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,1. drużyna - liczba goli,+ 1.5,3.25,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,1. drużyna - liczba goli,- 2.5,1.06,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,1. drużyna - liczba goli,+ 2.5,9.10,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,2. drużyna - liczba goli,- 0.5,2.40,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,2. drużyna - liczba goli,+ 0.5,1.53,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,2. drużyna - liczba goli,- 1.5,1.28,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,2. drużyna - liczba goli,+ 1.5,3.50,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,2. drużyna - liczba goli,- 2.5,1.05,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,2. drużyna - liczba goli,+ 2.5,10.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,więcej rzutów rożnych,malta,1.92,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,więcej rzutów rożnych,x,7.60,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,więcej rzutów rożnych,litwa,2.20,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba rzutów rożnych,- 6.5,3.80,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba rzutów rożnych,+ 6.5,1.24,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba rzutów rożnych,- 7.5,2.65,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba rzutów rożnych,+ 7.5,1.44,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba rzutów rożnych,- 8.5,2.02,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba rzutów rożnych,+ 8.5,1.75,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba rzutów rożnych,- 9.5,1.62,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba rzutów rożnych,+ 9.5,2.20,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba rzutów rożnych,- 10.5,1.38,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,liczba rzutów rożnych,+ 10.5,2.85,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap,1 (+1.5),1.09,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap,2 (-1.5),6.90,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap,1 (+0.5),1.38,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap,2 (-0.5),2.95,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap,1 (-0.5),2.70,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap,2 (+0.5),1.45,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap,1 (-1.5),6.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap,2 (+1.5),1.11,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 0:3,1 (-3.0),39.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 0:3,x,12.50,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 0:3,2 (+3.0),1.02,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 0:2,1 (-2.0),19.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 0:2,x,8.25,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 0:2,2 (+2.0),1.11,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 0:1,1 (-1.0),6.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 0:1,x,4.10,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 0:1,2 (+1.0),1.45,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 1:0,1 (+1.0),1.38,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 1:0,x,4.40,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 1:0,2 (-1.0),6.90,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 2:0,1 (+2.0),1.09,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 2:0,x,9.10,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 2:0,2 (-2.0),23.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 3:0,1 (+3.0),1.01,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 3:0,x,13.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,handicap 3:0,2 (-3.0),43.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (1),1:0,6.10,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (1),2:0,11.50,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (1),2:1,11.50,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (1),3:0,32.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (1),3:1,33.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (1),3:2,65.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (1),4:0,125.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (1),4:1,125.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (1),4:2,250.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (2),0:0,5.75,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (2),1:1,5.40,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (2),2:2,20.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (2),3:3,175.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (2),4:4,500.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (2),5:0,500.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (2),5:1,500.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (2),4:3,500.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (2),3:4,500.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (3),0:1,6.50,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (3),0:2,13.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (3),1:2,12.50,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (3),0:3,39.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (3),1:3,38.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (3),2:3,70.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (3),0:4,160.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (3),1:4,150.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,dokładny wynik (3),2:4,300.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,1/- 1.5,6.60,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,1/+ 1.5,4.10,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,x/- 1.5,5.75,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,x/+ 1.5,4.60,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,2/- 1.5,7.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,2/+ 1.5,4.60,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,1/- 2.5,4.40,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,1/+ 2.5,5.90,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,x/- 2.5,3.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,x/+ 2.5,20.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,2/- 2.5,4.70,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,2/+ 2.5,6.50,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,1/- 3.5,3.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,1/+ 3.5,15.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,x/- 3.5,3.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,x/+ 3.5,20.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,2/- 3.5,3.30,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,2/+ 3.5,17.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,1/- 4.5,2.70,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,1/+ 4.5,32.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,x/- 4.5,2.60,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,x/+ 4.5,175.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,2/- 4.5,2.95,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + liczba goli,2/+ 4.5,36.00,STS
MALI07061800,Malta - Litwa,Piłka Nożna,Międzynarodowe,2025-06-07T18:00:00,wynik końcowy + obie drużyny strzelą gola,1/tak,7.50,STS
